month,app_type,classification,score_borda,relative_score
2018-09-01,Paid,Preschool,257475,0.035793276883360974
2018-09-01,Paid,Professional,21192,0.0029460379598492503
2018-09-01,Paid,Subject Learning,1225170,0.1703188621776381
2018-09-01,Paid,Teaching and Learning,33756,0.0046926414388765245
2018-09-01,Paid,Translating,38178,0.005307372462774853
2018-09-01,Paid,Unknown,3923669,0.5454547855739783
2018-09-01,Paid,Well-being,10341,0.001437569768912849
2018-10-01,Free,Cognitive Development,175246,0.025053754217418654
2018-10-01,Free,Education Management,289210,0.04134642877566192
2018-10-01,Free,Licensing Exam,374188,0.05349516783896609
2018-10-01,Free,Non-Education,1396676,0.19967347172185052
2018-10-01,Free,Parents,187647,0.026826642648824842
2018-10-01,Free,Preschool,364789,0.05215145536684394
2018-10-01,Free,Professional & Career,45950,0.006569165665923258
2018-10-01,Free,Subject Learning,2085099,0.29809272602504716
2018-10-01,Free,Teaching and Learning,658151,0.09409146794761823
2018-10-01,Free,Unknown,1417844,0.20269971979184537
2018-10-01,Paid,Cognitive Development,2469,0.00035599754939880535
2018-10-01,Paid,Education Management,71913,0.010368915257155241
2018-10-01,Paid,Entertainment,328198,0.04732186460817704
2018-10-01,Paid,Hobby,224722,0.03240197703361618
2018-10-01,Paid,Licensing Exams,950523,0.13705300066715295
2018-10-01,Paid,Parents,11276,0.0016258519104985537
2018-10-01,Paid,Preschool,244545,0.03526019470138957
2018-10-01,Paid,Professional,25489,0.003675180857280741
2018-10-01,Paid,Subject Learning,1290249,0.18603705229415116
2018-10-01,Paid,Teaching and Learning,26804,0.003864786680472085
2018-10-01,Paid,Translating,37745,0.005442335966811628
2018-10-01,Paid,Unknown,3708092,0.534658430516531
2018-10-01,Paid,Well-being,13416,0.001934411957365076
2018-11-01,Free,Cognitive Development,182452,0.025214483139856275
2018-11-01,Free,Education Management,229822,0.03176091763405196
2018-11-01,Free,Licensing Exam,363680,0.05025981205085683
2018-11-01,Free,Non-Education,1463132,0.20220176893311223
2018-11-01,Free,Parents,163128,0.022543946932006634
2018-11-01,Free,Preschool,442416,0.061140961857379765
2018-11-01,Free,Professional & Career,45930,0.00634742951907131
2018-11-01,Free,Subject Learning,2173729,0.300404781647319
2018-11-01,Free,Teaching and Learning,641699,0.0886814538419016
2018-11-01,Free,Unknown,1530012,0.21144444444444443
2018-11-01,Paid,Cognitive Development,3708,0.0005180472691588074
2018-11-01,Paid,Education Management,72587,0.01014118045480862
2018-11-01,Paid,Entertainment,316408,0.044205582615965466
2018-11-01,Paid,Hobby,258430,0.03610543575207945
2018-11-01,Paid,Licensing Exams,966086,0.1349725496420053
2018-11-01,Paid,Parents,11724,0.0016379682264341582
2018-11-01,Paid,Preschool,289445,0.04043856305870308
2018-11-01,Paid,Professional,18336,0.0025617353633484072
2018-11-01,Paid,Subject Learning,1294527,0.18085927109016817
2018-11-01,Paid,Teaching and Learning,44477,0.006213912726638695
2018-11-01,Paid,Translating,41292,0.005768934152671381
2018-11-01,Paid,Unknown,3827524,0.5347460506579815
2018-11-01,Paid,Well-being,13104,0.0018307689900369506
2018-12-01,Free,Cognitive Development,166885,0.0223191836516343
2018-12-01,Free,Education Management,201707,0.026976274541272133
2018-12-01,Free,Licensing Exam,346083,0.046285106724442304
2018-12-01,Free,Non-Education,1542395,0.20627975712833682
2018-12-01,Free,Parents,164720,0.022029636762424438
2018-12-01,Free,Preschool,525018,0.07021585620285668
2018-12-01,Free,Professional & Career,40388,0.005401487187717328
2018-12-01,Free,Subject Learning,2270451,0.3036498956828759
2018-12-01,Free,Teaching and Learning,546985,0.07315372064409137
2018-12-01,Free,Unknown,1672568,0.22368908147434868
2018-12-01,Paid,Cognitive Development,1635,0.00022225004312466433
2018-12-01,Paid,Education Management,77093,0.010479463348385166
2018-12-01,Paid,Entertainment,399610,0.054320085463637376
2018-12-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Category: Entertainment",519,7.054909625792098e-05
2018-12-01,Paid,Hobby,274970,0.03737742774188927
2018-12-01,Paid,Licensing Exams,942066,0.12805762026072173
2018-12-01,Paid,Parents,9952,0.0013528027089765502
2018-12-01,Paid,Preschool,324424,0.04409984586585694
2018-12-01,Paid,Professional,23245,0.003159756729316711
2018-12-01,Paid,Subject Learning,1320665,0.17952162275427205
2018-12-01,Paid,Teaching and Learning,22237,0.0030227365192435234
2018-12-01,Paid,Translating,43325,0.005889286310933384
2018-12-01,Paid,Unknown,3907468,0.5311528633077957
2018-12-01,Paid,Well-being,9370,0.0012736898495890549
2019-01-01,Free,Cognitive Development,189841,0.02538931685657733
2019-01-01,Free,Education Management,206937,0.02767573423206548
2019-01-01,Free,Licensing Exam,401972,0.05375969614294121
2019-01-01,Free,Non-Education,1340379,0.17926215695714973
2019-01-01,Free,Parents,153940,0.020587920611993795
2019-01-01,Free,Preschool,540001,0.07221968116407211
2019-01-01,Free,Professional & Career,38605,0.005163028941314931
2019-01-01,Free,Subject Learning,2284841,0.3055744128818274
2019-01-01,Free,Teaching and Learning,584175,0.07812750762317446
2019-01-01,Free,Unknown,1736509,0.23224054458888355
2019-01-01,Paid,Cognitive Development,2581,0.0003487829825255807
2019-01-01,Paid,Education Management,81696,0.011039974637896102
2019-01-01,Paid,Entertainment,429817,0.05808324494389675
2019-01-01,Paid,Hobby,253913,0.03431248874157992
2019-01-01,Paid,Licensing Exams,1030808,0.13929805836932538
2019-01-01,Paid,Parents,14372,0.001942157700448526
2019-01-01,Paid,Preschool,296794,0.040107205159123284
2019-01-01,Paid,Professional,40278,0.005442960468874598
2019-01-01,Paid,Subject Learning,1311102,0.17717553892105922
2019-01-01,Paid,Teaching and Learning,28049,0.003790396697737316
2019-01-01,Paid,Translating,61951,0.008371737524386769
2019-01-01,Paid,Unknown,3824675,0.5168467856222493
2019-01-01,Paid,Well-being,23981,0.0032406682308973073
2019-02-01,Free,Cognitive Development,185237,0.027427890310352997
2019-02-01,Free,Education Management,218001,0.03227922885572139
2019-02-01,Free,Licensing Exam,400319,0.05927490523572613
2019-02-01,Free,Non-Education,1118940,0.16568052594171997
2019-02-01,Free,Parents,154519,0.022879501303008767
2019-02-01,Free,Preschool,422071,0.06249570599384032
2019-02-01,Free,Professional & Career,36683,0.005431621653636579
2019-02-01,Free,Subject Learning,2086419,0.30893434612651033
2019-02-01,Free,Teaching and Learning,573959,0.08498563728974176
2019-02-01,Free,Unknown,1557452,0.23061063728974177
2019-02-01,Paid,Cognitive Development,1543,0.0002308172951713411
2019-02-01,Paid,Education Management,83790,0.012534142036556494
2019-02-01,Paid,Entertainment,350265,0.05239612436370044
2019-02-01,Paid,Hobby,215217,0.032194300592929694
2019-02-01,Paid,Licensing Exams,1009516,0.1510134494829498
2019-02-01,Paid,Parents,11328,0.0016945549706422242
2019-02-01,Paid,Preschool,233248,0.03489155700850613
2019-02-01,Paid,Professional,19849,0.002969210947411503
2019-02-01,Paid,Subject Learning,1223852,0.1830759613286041
2019-02-01,Paid,Teaching and Learning,22279,0.003332714529567277
2019-02-01,Paid,Translating,56956,0.008520045277886521
2019-02-01,Paid,Unknown,3434559,0.513775514249116
2019-02-01,Paid,Well-being,22539,0.0033716079169584293
2019-03-01,Free,Cognitive Development,207371,0.02773377734981009
2019-03-01,Free,Education Management,221438,0.029615096560209705
2019-03-01,Free,Licensing Exam,471666,0.06308056491734874
2019-03-01,Free,Non-Education,1167305,0.15611525704809287
2019-03-01,Free,Parents,188350,0.025189910661745037
2019-03-01,Free,Preschool,451083,0.06032779650136415
2019-03-01,Free,Professional & Career,56539,0.007561520355213181
2019-03-01,Free,Subject Learning,2449977,0.327659685443749
2019-03-01,Free,Teaching and Learning,573931,0.07675747606055743
2019-03-01,Free,Unknown,1689540,0.2259589151019098
2019-03-01,Paid,Cognitive Development,3946,0.0005475660163267923
2019-03-01,Paid,Education Management,85813,0.01190782629474177
2019-03-01,Paid,Entertainment,409461,0.05681878576056378
2019-03-01,Paid,Hobby,191107,0.026518930228627544
2019-03-01,Paid,Licensing Exams,1235704,0.1714722545968278
2019-03-01,Paid,Parents,13706,0.0019019107500696947
2019-03-01,Paid,Preschool,226009,0.03136210030005119
2019-03-01,Paid,Professional,36498,0.0050646387389496365
2019-03-01,Paid,Subject Learning,1427487,0.19808498985004655
2019-03-01,Paid,Teaching and Learning,21687,0.0030093928525289264
2019-03-01,Paid,Translating,55467,0.0076968687855038485
2019-03-01,Paid,Unknown,3471818,0.4817662320505959
2019-03-01,Paid,Well-being,27734,0.003848503775166563
2019-04-01,Free,Cognitive Development,203558,0.02813128800442233
2019-04-01,Free,Education Management,183595,0.02537244333886125
2019-04-01,Free,Licensing Exam,429205,0.05931522940851299
2019-04-01,Free,Non-Education,1507769,0.20837050856826977
2019-04-01,Free,Parents,146100,0.020190713101160863
2019-04-01,Free,Preschool,495309,0.06845066334991708
2019-04-01,Free,Professional & Career,51016,0.007050304035378662
2019-04-01,Free,Subject Learning,2125892,0.29379380873410726
2019-04-01,Free,Teaching and Learning,548053,0.075739773355445
2019-04-01,Free,Unknown,1545503,0.2135852681039248
2019-04-01,Paid,Cognitive Development,2827,0.00039199351512107707
2019-04-01,Paid,Education Management,76615,0.010623481839759929
2019-04-01,Paid,Entertainment,534543,0.07412005290179197
2019-04-01,Paid,Hobby,231147,0.03205098161998288
2019-04-01,Paid,Licensing Exams,1249363,0.1732374227209813
2019-04-01,Paid,Parents,8810,0.0012215998826376685
2019-04-01,Paid,Preschool,260926,0.03618015561601774
2019-04-01,Paid,Professional,44340,0.006148210987077664
2019-04-01,Paid,Subject Learning,1284295,0.17808111478684954
2019-04-01,Paid,Teaching and Learning,19460,0.002698335268573102
2019-04-01,Paid,Translating,44250,0.006135731533112012
2019-04-01,Paid,Unknown,3416472,0.4737300560993054
2019-04-01,Paid,Well-being,38806,0.005380863228789712
2019-05-01,Free,Cognitive Development,216063,0.028896244583533945
2019-05-01,Free,Education Management,204740,0.02738190766597122
2019-05-01,Free,Licensing Exam,464260,0.06209008719841652
2019-05-01,Free,Non-Education,1591530,0.21285106724442304
2019-05-01,Free,Parents,162341,0.02171146953405018
2019-05-01,Free,Preschool,375457,0.05021358262451185
2019-05-01,Free,Professional & Career,56840,0.007601776065907024
2019-05-01,Free,Subject Learning,2284985,0.3055936714278072
2019-05-01,Free,Teaching and Learning,608424,0.08137056652222757
2019-05-01,Free,Unknown,1512560,0.20228962713315143
2019-05-01,Paid,Cognitive Development,735,9.900906074347319e-05
2019-05-01,Paid,Education Management,77813,0.01048189393691412
2019-05-01,Paid,Entertainment,534716,0.07202956316259457
2019-05-01,Paid,Hobby,214925,0.028951731129647582
2019-05-01,Paid,Licensing Exams,1306411,0.17598166810196128
2019-05-01,Paid,Parents,11333,0.0015266254223207912
2019-05-01,Paid,Preschool,220814,0.02974501597144121
2019-05-01,Paid,Professional,29170,0.003929380002567501
2019-05-01,Paid,Subject Learning,1354074,0.1824021699553166
2019-05-01,Paid,Teaching and Learning,20939,0.002820613228445694
2019-05-01,Paid,Translating,43139,0.005811090981513864
2019-05-01,Paid,Unknown,3576885,0.4818286044046504
2019-05-01,Paid,Well-being,32609,0.0043926346418828805
2019-06-01,Free,Cognitive Development,209721,0.028983001658374793
2019-06-01,Free,Education Management,188131,0.02599930901050304
2019-06-01,Free,Licensing Exam,480918,0.06646185737976783
2019-06-01,Free,Non-Education,1671868,0.23104864566058597
2019-06-01,Free,Parents,160376,0.022163626312880044
2019-06-01,Free,Preschool,412853,0.057055417357656166
2019-06-01,Free,Professional & Career,63709,0.00880444997236042
2019-06-01,Free,Subject Learning,2241944,0.30983195135433944
2019-06-01,Free,Teaching and Learning,547574,0.07567357656163626
2019-06-01,Free,Unknown,1258906,0.17397816473189606
2019-06-01,Paid,Cognitive Development,1933,0.0002709893367868936
2019-06-01,Paid,Education Management,65797,0.009224151780945286
2019-06-01,Paid,Entertainment,586932,0.08228262463476722
2019-06-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",504,7.065629888287344e-05
2019-06-01,Paid,Hobby,208847,0.02927848423172911
2019-06-01,Paid,Licensing Exams,1231340,0.17262287116356625
2019-06-01,Paid,Parents,8398,0.0011773245992428
2019-06-01,Paid,Preschool,257875,0.03615177197305752
2019-06-01,Paid,Professional,22848,0.0032030855493569294
2019-06-01,Paid,Subject Learning,1213588,0.17013419930291393
2019-06-01,Paid,Teaching and Learning,21577,0.0030249027003884134
2019-06-01,Paid,Translating,43150,0.006049244636499978
2019-06-01,Paid,Unknown,3432880,0.4812591176766639
2019-06-01,Paid,Well-being,37453,0.005250576115198927
2019-07-01,Free,Cognitive Development,228841,0.030605173059434013
2019-07-01,Free,Education Management,125195,0.016743567110683144
2019-07-01,Free,Licensing Exam,495995,0.06633432300861285
2019-07-01,Free,Non-Education,1986552,0.26568127106403466
2019-07-01,Free,Parents,139570,0.01866607821109506
2019-07-01,Free,Preschool,546401,0.07307561654095115
2019-07-01,Free,Professional & Career,55936,0.007480875193922859
2019-07-01,Free,Subject Learning,2305550,0.3083440325255443
2019-07-01,Free,Teaching and Learning,417243,0.05580203819611619
2019-07-01,Free,Unknown,1175917,0.15726702508960574
2019-07-01,Paid,Cognitive Development,6581,0.0009032482624720591
2019-07-01,Paid,Education Management,64179,0.008808626384621529
2019-07-01,Paid,Entertainment,651677,0.08944326362908435
2019-07-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",45,6.17629111248179e-06
2019-07-01,Paid,Hobby,225605,0.03096449236514343
2019-07-01,Paid,Licensing Exams,1336127,0.18338465144993238
2019-07-01,Paid,Parents,8725,0.0011975142212534138
2019-07-01,Paid,Preschool,268826,0.03689661410231177
2019-07-01,Paid,Professional,32993,0.004528319392758038
2019-07-01,Paid,Subject Learning,1306894,0.1793723954923506
2019-07-01,Paid,Teaching and Learning,18291,0.0025104564608534317
2019-07-01,Paid,Translating,54692,0.007506526967196757
2019-07-01,Paid,Unknown,3259343,0.4473478045206608
2019-07-01,Paid,Well-being,51948,0.007129910460248978
2019-08-01,Free,Cognitive Development,262291,0.035078772802653396
2019-08-01,Free,Education Management,272722,0.036473813727063605
2019-08-01,Free,Licensing Exam,457619,0.061201920505001874
2019-08-01,Free,Non-Education,1994034,0.2666819130155673
2019-08-01,Free,Parents,174464,0.023332798373722784
2019-08-01,Free,Preschool,413366,0.05528352859359118
2019-08-01,Free,Professional & Career,60591,0.008103434440699726
2019-08-01,Free,Subject Learning,2139691,0.28616206601401595
2019-08-01,Free,Teaching and Learning,516298,0.06904964425185899
2019-08-01,Free,Unknown,1186124,0.15863210827582516
2019-08-01,Paid,Cognitive Development,6929,0.0009424689940078613
2019-08-01,Paid,Education Management,114920,0.015631193071349896
2019-08-01,Paid,Entertainment,698930,0.09506708817750245
2019-08-01,Paid,Hobby,249555,0.03394398178664047
2019-08-01,Paid,Licensing Exams,1274506,0.1733558071405662
2019-08-01,Paid,Parents,8191,0.0011141237595494865
2019-08-01,Paid,Preschool,274419,0.03732593431471255
2019-08-01,Paid,Professional,18582,0.0025274872054631375
2019-08-01,Paid,Subject Learning,1267009,0.1723360799002607
2019-08-01,Paid,Teaching and Learning,19741,0.0026851321129613493
2019-08-01,Paid,Translating,47075,0.006403049197996835
2019-08-01,Paid,Unknown,3319870,0.45156220798627195
2019-08-01,Paid,Well-being,52239,0.007105446352717083
2019-09-01,Free,Cognitive Development,236290,0.03265478164731896
2019-09-01,Free,Education Management,510133,0.07049930901050304
2019-09-01,Free,Licensing Exam,393066,0.05432089552238806
2019-09-01,Free,Non-Education,1382809,0.19110129906025428
2019-09-01,Free,Parents,343841,0.047518103924820344
2019-09-01,Free,Preschool,230047,0.03179201216141515
2019-09-01,Free,Professional,21,2.902155887230514e-06
2019-09-01,Free,Professional & Career,72209,0.009979132117191819
2019-09-01,Free,Subject Learning,2081157,0.2876115257048093
2019-09-01,Free,Teaching and Learning,800638,0.11064648977335545
2019-09-01,Free,Unknown,1185789,0.16387354892205638
2019-09-01,Paid,Cognitive Development,19828,0.0028043877324867555
2019-09-01,Paid,Education Management,152665,0.021592286321368295
2019-09-01,Paid,Entertainment,540876,0.07649919402847016
2019-09-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",141,1.994243848500265e-05
2019-09-01,Paid,Hobby,219606,0.031060135786790722
2019-09-01,Paid,Licensing Exams,1246876,0.1763528221874196
2019-09-01,Paid,Parents,10014,0.0014163374396369967
2019-09-01,Paid,Preschool,239289,0.033844015337856734
2019-09-01,Paid,Professional,18913,0.0026749740359351426
2019-09-01,Paid,Subject Learning,1359980,0.19234976943853832
2019-09-01,Paid,Teaching and Learning,41012,0.0058005623201909835
2019-09-01,Paid,Translating,60665,0.008580198799238907
2019-09-01,Paid,Unknown,3120121,0.44129660360471595
2019-09-01,Paid,Well-being,40363,0.005708770528866397
2019-10-01,Free,Cognitive Development,223626,0.029907719467180228
2019-10-01,Free,Education Management,423291,0.05661089712726689
2019-10-01,Free,Licensing Exam,430735,0.05760645696249933
2019-10-01,Free,Non-Education,1475260,0.19730112876477826
2019-10-01,Free,Parents,303504,0.04059059541004654
2019-10-01,Free,Preschool,286134,0.03826753330123576
2019-10-01,Free,Professional & Career,95019,0.012707831808698443
2019-10-01,Free,Subject Learning,2336913,0.31253851709195957
2019-10-01,Free,Teaching and Learning,827951,0.1107300861284973
2019-10-01,Free,Unknown,1074767,0.1437392339378377
2019-10-01,Paid,Cognitive Development,27174,0.003691126571927661
2019-10-01,Paid,Education Management,115397,0.01567472337604829
2019-10-01,Paid,Entertainment,497560,0.06758507901406959
2019-10-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",2424,0.0003292592481913833
2019-10-01,Paid,Hobby,236573,0.032134425793061104
2019-10-01,Paid,Licensing Exams,1261824,0.17139736864267494
2019-10-01,Paid,Parents,8842,0.001201035590968734
2019-10-01,Paid,Preschool,291502,0.03959559792338474
2019-10-01,Paid,Professional,41238,0.005601482209948954
2019-10-01,Paid,Subject Learning,1527821,0.20752854530982154
2019-10-01,Paid,Teaching and Learning,50753,0.006893933425518678
2019-10-01,Paid,Translating,69147,0.009392446053914844
2019-10-01,Paid,Unknown,3192276,0.43361649990899187
2019-10-01,Paid,Well-being,39449,0.005358476931477673
2019-11-01,Free,Cognitive Development,233300,0.03224156992813709
2019-11-01,Free,Education Management,329252,0.04550193477059149
2019-11-01,Free,Licensing Exam,415145,0.057372166943062464
2019-11-01,Free,Non-Education,1350024,0.18657048092868989
2019-11-01,Free,Parents,269285,0.03721462133775567
2019-11-01,Free,Preschool,347621,0.04804049198452184
2019-11-01,Free,Professional & Career,98063,0.013552100608070758
2019-11-01,Free,Subject Learning,2403258,0.3321252072968491
2019-11-01,Free,Teaching and Learning,813924,0.11248258706467662
2019-11-01,Free,Unknown,976128,0.1348988391376451
2019-11-01,Paid,Cognitive Development,35234,0.004952562424649969
2019-11-01,Paid,Education Management,117889,0.016570716685007668
2019-11-01,Paid,Entertainment,506239,0.07115797948834579
2019-11-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",1014,0.00014252989438028803
2019-11-01,Paid,Hobby,218099,0.030656437312077355
2019-11-01,Paid,Licensing Exams,1197397,0.16830854826555597
2019-11-01,Paid,Parents,8793,0.0012359618947592433
2019-11-01,Paid,Preschool,290145,0.04078336903843064
2019-11-01,Paid,Professional,36842,0.005178586162483799
2019-11-01,Paid,Subject Learning,1463985,0.2057806976571262
2019-11-01,Paid,Teaching and Learning,54194,0.007617618437914526
2019-11-01,Paid,Translating,57275,0.008050690040070016
2019-11-01,Paid,Unknown,3096271,0.43521812485478184
2019-11-01,Paid,Well-being,30920,0.0043461778444166725
2019-12-01,Free,Cognitive Development,222841,0.029802733643609906
2019-12-01,Free,Education Management,263763,0.03527563793933558
2019-12-01,Free,Licensing Exam,419290,0.05607580377681485
2019-12-01,Free,Non-Education,1632469,0.21832624511849355
2019-12-01,Free,Parents,242173,0.03238819344139517
2019-12-01,Free,Preschool,456743,0.06108476435029155
2019-12-01,Free,Professional & Career,67062,0.008968865350666025
2019-12-01,Free,Subject Learning,2531707,0.3385902476862997
2019-12-01,Free,Teaching and Learning,733191,0.09805689295458193
2019-12-01,Free,Unknown,907961,0.12143061573851174
2019-12-01,Paid,Cognitive Development,37807,0.005169146075717524
2019-12-01,Paid,Education Management,100011,0.013673961652037592
2019-12-01,Paid,Entertainment,560154,0.0765868186023084
2019-12-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",6039,0.0008256797193974165
2019-12-01,Paid,Hobby,226883,0.031020482161954636
2019-12-01,Paid,Licensing Exams,1161280,0.1587755165659599
2019-12-01,Paid,Parents,7769,0.0010622132372906986
2019-12-01,Paid,Preschool,360786,0.04932831317147149
2019-12-01,Paid,Professional,35102,0.004799306095427738
2019-12-01,Paid,Subject Learning,1459086,0.19949291588950138
2019-12-01,Paid,Teaching and Learning,48694,0.006657666543523398
2019-12-01,Paid,Translating,61304,0.008381763457184836
2019-12-01,Paid,Unknown,3209073,0.4387591478996234
2019-12-01,Paid,Well-being,39986,0.005467068928601606
2020-01-01,Free,Cognitive Development,252276,0.03373936767774033
2020-01-01,Free,Education Management,246881,0.033017840903011825
2020-01-01,Free,Licensing Exam,458364,0.0613015567324667
2020-01-01,Free,Non-Education,1522568,0.20362809607874605
2020-01-01,Free,Parents,224828,0.030068474830150325
2020-01-01,Free,Preschool,441961,0.059107821109506235
2020-01-01,Free,Professional & Career,75538,0.01010244476542021
2020-01-01,Free,Subject Learning,2582886,0.3454349221633767
2020-01-01,Free,Teaching and Learning,732391,0.09794990103247204
2020-01-01,Free,Unknown,939507,0.1256495747071096
2020-01-01,Paid,Cognitive Development,34067,0.0046925838936944545
2020-01-01,Paid,Education Management,89651,0.012349042729139684
2020-01-01,Paid,Entertainment,590339,0.0813166784048989
2020-01-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",7194,0.000990942804803414
2020-01-01,Paid,Hobby,225998,0.03113026021684209
2020-01-01,Paid,Licensing Exams,1230559,0.1695042517286745
2020-01-01,Paid,Parents,8397,0.0011566509218702069
2020-01-01,Paid,Preschool,311346,0.0428865830559249
2020-01-01,Paid,Professional,33634,0.004632939991209067
2020-01-01,Paid,Subject Learning,1460499,0.2011775056258801
2020-01-01,Paid,Teaching and Learning,51593,0.007106715614153815
2020-01-01,Paid,Translating,56184,0.00773910627537879
2020-01-01,Paid,Unknown,3120772,0.42987302736057276
2020-01-01,Paid,Well-being,39520,0.005443711376957316
2020-02-01,Free,Cognitive Development,211370,0.030218162063246984
2020-02-01,Free,Education Management,251144,0.03590438611540001
2020-02-01,Free,Licensing Exam,482505,0.06898052839252015
2020-02-01,Free,Non-Education,1385700,0.19810430605592727
2020-02-01,Free,Parents,235716,0.03369874764110482
2020-02-01,Free,Preschool,447142,0.06392491565162692
2020-02-01,Free,Professional,13,1.8585234745811174e-06
2020-02-01,Free,Professional & Career,89241,0.012758191799622577
2020-02-01,Free,Subject Learning,2316628,0.33119288614399267
2020-02-01,Free,Teaching and Learning,729540,0.10429747812660833
2020-02-01,Free,Unknown,845801,0.12091853948647567
2020-02-01,Paid,Cognitive Development,21636,0.0038865150537790863
2020-02-01,Paid,Education Management,105814,0.01900756627382974
2020-02-01,Paid,Entertainment,404042,0.07257881842110415
2020-02-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",16901,0.0030359581680495626
2020-02-01,Paid,Hobby,167931,0.030165758897031603
2020-02-01,Paid,Licensing Exams,1216802,0.21857641386894527
2020-02-01,Paid,Parents,6391,0.001148027255902299
2020-02-01,Paid,Preschool,232160,0.04170333402132338
2020-02-01,Paid,Professional,27594,0.004956761711683311
2020-02-01,Paid,Subject Learning,1066468,0.1915716369187315
2020-02-01,Paid,Teaching and Learning,52458,0.009423128429060052
2020-02-01,Paid,Translating,21151,0.0037993935987466008
2020-02-01,Paid,Unknown,2186616,0.3927859124068317
2020-02-01,Paid,Well-being,40977,0.007360774974981772
2020-03-01,Free,Cognitive Development,222720,0.02978655111539079
2020-03-01,Free,Education Management,277069,0.03705518108382817
2020-03-01,Free,Licensing Exam,341767,0.045707885304659496
2020-03-01,Free,Non-Education,1605762,0.21475445353875783
2020-03-01,Free,Parents,285081,0.03812670518375862
2020-03-01,Free,Preschool,577244,0.07720055635799497
2020-03-01,Free,Professional & Career,87674,0.011725512223827101
2020-03-01,Free,Subject Learning,2182415,0.29187596961429413
2020-03-01,Free,Teaching and Learning,928935,0.12423567645642754
2020-03-01,Free,Unknown,968533,0.12953150912106137
2020-03-01,Paid,Cognitive Development,17920,0.002952070856289995
2020-03-01,Paid,Education Management,90679,0.01493810452999556
2020-03-01,Paid,Entertainment,447142,0.07366042783611723
2020-03-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",12078,0.001989682578251705
2020-03-01,Paid,Hobby,198645,0.032724001966948996
2020-03-01,Paid,Licensing Exams,1059971,0.17461548535784388
2020-03-01,Paid,Parents,8351,0.001375711145138267
2020-03-01,Paid,Preschool,391484,0.06449154615534779
2020-03-01,Paid,Professional,23480,0.003868003555004971
2020-03-01,Paid,Subject Learning,1103467,0.18178084662822275
2020-03-01,Paid,Teaching and Learning,72094,0.011876484169272929
2020-03-01,Paid,Translating,25640,0.0042238335242899255
2020-03-01,Paid,Unknown,2575267,0.4242394340326655
2020-03-01,Paid,Well-being,44097,0.0072643676646104854
2020-04-01,Free,Cognitive Development,194322,0.026854892205638473
2020-04-01,Free,Education Management,200530,0.027712824765063572
2020-04-01,Free,Licensing Exam,173338,0.02395494748479823
2020-04-01,Free,Non-Education,1985416,0.2743803206191266
2020-04-01,Free,Parents,200085,0.027651326699834163
2020-04-01,Free,Preschool,632267,0.08737797125483693
2020-04-01,Free,Professional & Career,98233,0.013575594250967386
2020-04-01,Free,Subject Learning,2011485,0.2779830016583748
2020-04-01,Free,Teaching and Learning,865795,0.11965105030403538
2020-04-01,Free,Unknown,874529,0.12085807075732449
2020-04-01,Paid,Cognitive Development,17886,0.0029711639617047763
2020-04-01,Paid,Education Management,60917,0.010119333280508212
2020-04-01,Paid,Entertainment,677921,0.11261402460487888
