date,app_type,classification,score_borda,relative_score
2017-09-28,Paid,Hobby,147.5,0.12363788767812238
2017-09-28,Paid,Licensing Exams,113.0,0.09471919530595138
2017-09-28,Paid,Parents,66.5,0.055741827326068735
2017-09-28,Paid,Preschool,78.0,0.06538139145012574
2017-09-28,Paid,Professional,112.0,0.09388097233864208
2017-09-28,Paid,Subject Learning,97.5,0.08172673931265717
2017-09-28,Paid,Teaching and Learning,105.0,0.08801341156747695
2017-09-28,Paid,Translating,88.0,0.07376362112321877
2017-09-28,Paid,Well-being,67.0,0.056160938809723386
2017-09-29,Free,Cognitive Development,125.0,0.1245640259093174
2017-09-29,Free,Education Management,122.0,0.12157448928749377
2017-09-29,Free,Licensing Exam,128.0,0.127553562531141
2017-09-29,Free,Non-Education,98.0,0.09765819631290483
2017-09-29,Free,Parents,149.5,0.1489785749875436
2017-09-29,Free,Preschool,61.0,0.060787244643746886
2017-09-29,Free,Professional & Career,83.0,0.08271051320378675
2017-09-29,Free,Subject Learning,101.0,0.10064773293472845
2017-09-29,Free,Teaching and Learning,136.0,0.13552566018933732
2017-09-29,Paid,Cognitive Development,78.0,0.06839105655414292
2017-09-29,Paid,Education Management,109.0,0.09557211749232793
2017-09-29,Paid,Entertainment,112.0,0.09820254274441034
2017-09-29,Paid,Hobby,135.0,0.1183691363437089
2017-09-29,Paid,Licensing Exams,112.0,0.09820254274441034
2017-09-29,Paid,Parents,67.0,0.058746163963174045
2017-09-29,Paid,Preschool,75.0,0.0657606313020605
2017-09-29,Paid,Professional,62.5,0.05480052608505041
2017-09-29,Paid,Subject Learning,100.0,0.08768084173608066
2017-09-29,Paid,Teaching and Learning,140.0,0.12275317843051294
2017-09-29,Paid,Translating,87.0,0.07628233231039018
2017-09-29,Paid,Well-being,63.0,0.05523893029373082
2017-09-30,Free,Cognitive Development,132.0,0.13037037037037036
2017-09-30,Free,Education Management,114.0,0.11259259259259259
2017-09-30,Free,Licensing Exam,131.5,0.12987654320987654
2017-09-30,Free,Non-Education,99.0,0.09777777777777778
2017-09-30,Free,Parents,147.0,0.1451851851851852
2017-09-30,Free,Preschool,74.0,0.07308641975308643
2017-09-30,Free,Professional & Career,72.0,0.07111111111111111
2017-09-30,Free,Subject Learning,103.0,0.1017283950617284
2017-09-30,Free,Teaching and Learning,140.0,0.1382716049382716
2017-09-30,Paid,Cognitive Development,53.0,0.0503562945368171
2017-09-30,Paid,Education Management,92.5,0.08788598574821853
2017-09-30,Paid,Entertainment,116.0,0.11021377672209026
2017-09-30,Paid,Hobby,135.5,0.12874109263657957
2017-09-30,Paid,Licensing Exams,107.0,0.1016627078384798
2017-09-30,Paid,Parents,62.0,0.05890736342042755
2017-09-30,Paid,Preschool,90.0,0.0855106888361045
2017-09-30,Paid,Professional,49.5,0.04703087885985748
2017-09-30,Paid,Subject Learning,90.0,0.0855106888361045
2017-09-30,Paid,Teaching and Learning,120.0,0.11401425178147269
2017-09-30,Paid,Translating,75.0,0.07125890736342043
2017-09-30,Paid,Well-being,62.0,0.05890736342042755
2017-10-01,Free,Cognitive Development,132.0,0.13095238095238096
2017-10-01,Free,Education Management,119.0,0.11805555555555555
2017-10-01,Free,Licensing Exam,128.5,0.12748015873015872
2017-10-01,Free,Non-Education,96.0,0.09523809523809523
2017-10-01,Free,Parents,145.5,0.14434523809523808
2017-10-01,Free,Preschool,67.0,0.06646825396825397
2017-10-01,Free,Professional & Career,77.0,0.0763888888888889
2017-10-01,Free,Subject Learning,102.0,0.10119047619047619
2017-10-01,Free,Teaching and Learning,141.0,0.13988095238095238
2017-10-01,Paid,Cognitive Development,47.0,0.0466038671294001
2017-10-01,Paid,Education Management,79.0,0.07833415964303421
2017-10-01,Paid,Entertainment,111.0,0.11006445215666832
2017-10-01,Paid,Hobby,137.5,0.13634110064452157
2017-10-01,Paid,Licensing Exams,107.0,0.10609816559246406
2017-10-01,Paid,Parents,62.0,0.06147744174516609
2017-10-01,Paid,Preschool,82.5,0.08180466038671294
2017-10-01,Paid,Professional,59.0,0.05850272682201289
2017-10-01,Paid,Subject Learning,89.0,0.08824987605354487
2017-10-01,Paid,Teaching and Learning,116.0,0.11502231036192365
2017-10-01,Paid,Translating,63.5,0.06296479920674268
2017-10-01,Paid,Well-being,55.0,0.05453644025780863
2017-10-02,Free,Cognitive Development,132.0,0.13140866102538576
2017-10-02,Free,Education Management,119.0,0.11846689895470383
2017-10-02,Free,Licensing Exam,131.0,0.13041314086610253
2017-10-02,Free,Non-Education,98.5,0.09805873568939771
2017-10-02,Free,Parents,134.0,0.1333997013439522
2017-10-02,Free,Preschool,78.0,0.07765057242409158
2017-10-02,Free,Professional & Career,76.0,0.07565953210552513
2017-10-02,Free,Subject Learning,101.0,0.10054753608760578
2017-10-02,Free,Teaching and Learning,135.0,0.13439522150323543
2017-10-02,Paid,Cognitive Development,125.0,0.09637625289128758
2017-10-02,Paid,Education Management,90.0,0.06939090208172706
2017-10-02,Paid,Entertainment,115.0,0.08866615265998458
2017-10-02,Paid,Hobby,131.5,0.10138781804163455
2017-10-02,Paid,Licensing Exams,113.0,0.08712413261372398
2017-10-02,Paid,Parents,126.0,0.09714726291441789
2017-10-02,Paid,Preschool,93.5,0.07208943716268311
2017-10-02,Paid,Professional,99.0,0.07632999228989977
2017-10-02,Paid,Subject Learning,104.0,0.08018504240555127
2017-10-02,Paid,Teaching and Learning,105.5,0.08134155744024672
2017-10-02,Paid,Translating,95.0,0.07324595219737856
2017-10-02,Paid,Well-being,99.5,0.07671549730146492
2017-10-03,Free,Cognitive Development,135.0,0.13164310092637738
2017-10-03,Free,Education Management,119.0,0.11604095563139932
2017-10-03,Free,Licensing Exam,134.0,0.13066796684544124
2017-10-03,Free,Non-Education,103.0,0.10043881033642126
2017-10-03,Free,Parents,138.0,0.13456850316918575
2017-10-03,Free,Preschool,76.0,0.07411019015114578
2017-10-03,Free,Professional & Career,83.0,0.08093612871769869
2017-10-03,Free,Subject Learning,101.0,0.098488542174549
2017-10-03,Free,Teaching and Learning,136.5,0.13310580204778158
2017-10-03,Paid,Cognitive Development,118.0,0.101418134937688
2017-10-03,Paid,Education Management,80.0,0.06875805758487323
2017-10-03,Paid,Entertainment,93.5,0.08036097980232058
2017-10-03,Paid,Hobby,147.5,0.12677266867211
2017-10-03,Paid,Licensing Exams,105.5,0.09067468844005157
2017-10-03,Paid,Parents,84.0,0.07219596046411689
2017-10-03,Paid,Preschool,89.0,0.07649333906317146
2017-10-03,Paid,Professional,90.0,0.07735281478298238
2017-10-03,Paid,Subject Learning,100.0,0.08594757198109153
2017-10-03,Paid,Teaching and Learning,85.0,0.0730554361839278
2017-10-03,Paid,Translating,59.0,0.050709067468844
2017-10-03,Paid,Well-being,112.0,0.09626128061882251
2017-10-04,Free,Cognitive Development,128.5,0.12741695587506197
2017-10-04,Free,Education Management,113.5,0.11254338125929599
2017-10-04,Free,Licensing Exam,138.0,0.1368368864650471
2017-10-04,Free,Non-Education,103.5,0.10262766484878533
2017-10-04,Free,Parents,134.0,0.13287059990084282
2017-10-04,Free,Preschool,79.0,0.07833415964303421
2017-10-04,Free,Professional & Career,69.5,0.06891422905304909
2017-10-04,Free,Subject Learning,102.0,0.10114030738720872
2017-10-04,Free,Teaching and Learning,140.5,0.13931581556767478
2017-10-04,Paid,Cognitive Development,101.0,0.0925756186984418
2017-10-04,Paid,Education Management,96.0,0.08799266727772685
2017-10-04,Paid,Entertainment,95.5,0.08753437213565536
2017-10-04,Paid,Hobby,153.0,0.14023831347387716
2017-10-04,Paid,Licensing Exams,113.0,0.10357470210815765
2017-10-04,Paid,Parents,56.0,0.051329055912007336
2017-10-04,Paid,Preschool,81.0,0.07424381301558204
2017-10-04,Paid,Professional,83.5,0.07653528872593951
2017-10-04,Paid,Subject Learning,100.0,0.09165902841429881
2017-10-04,Paid,Teaching and Learning,75.0,0.06874427131072411
2017-10-04,Paid,Translating,65.0,0.05957836846929423
2017-10-04,Paid,Well-being,72.0,0.06599450045829514
2017-10-05,Free,Cognitive Development,126.5,0.12555831265508685
2017-10-05,Free,Education Management,113.5,0.11265508684863523
2017-10-05,Free,Licensing Exam,139.0,0.13796526054590572
2017-10-05,Free,Non-Education,102.0,0.10124069478908189
2017-10-05,Free,Parents,134.0,0.13300248138957815
2017-10-05,Free,Preschool,77.0,0.07642679900744417
2017-10-05,Free,Professional & Career,74.5,0.07394540942928039
2017-10-05,Free,Subject Learning,100.0,0.09925558312655088
2017-10-05,Free,Teaching and Learning,141.0,0.13995037220843673
2017-10-05,Paid,Education Management,89.0,0.08586589483839846
2017-10-05,Paid,Entertainment,83.5,0.08055957549445249
2017-10-05,Paid,Hobby,159.0,0.15340086830680175
2017-10-05,Paid,Licensing Exams,111.0,0.10709117221418235
2017-10-05,Paid,Parents,57.0,0.05499276410998553
2017-10-05,Paid,Preschool,80.5,0.07766521948866377
2017-10-05,Paid,Professional,91.0,0.08779546550892427
2017-10-05,Paid,Subject Learning,98.0,0.0945489628557646
2017-10-05,Paid,Teaching and Learning,68.0,0.06560540279787747
2017-10-05,Paid,Translating,98.5,0.09503135552339605
2017-10-05,Paid,Well-being,101.0,0.0974433188615533
2017-10-06,Free,Cognitive Development,118.5,0.11802788844621515
2017-10-06,Free,Education Management,117.0,0.11653386454183266
2017-10-06,Free,Licensing Exam,137.5,0.13695219123505975
2017-10-06,Free,Non-Education,103.0,0.10258964143426295
2017-10-06,Free,Parents,132.5,0.13197211155378485
2017-10-06,Free,Preschool,80.5,0.0801792828685259
2017-10-06,Free,Professional & Career,76.0,0.07569721115537849
2017-10-06,Free,Subject Learning,98.0,0.09760956175298804
2017-10-06,Free,Teaching and Learning,141.0,0.14043824701195218
2017-10-06,Paid,Education Management,91.0,0.08597071327350024
2017-10-06,Paid,Entertainment,92.0,0.08691544638639584
2017-10-06,Paid,Hobby,151.5,0.14312706660368446
2017-10-06,Paid,Licensing Exams,113.5,0.10722720831365139
2017-10-06,Paid,Parents,116.5,0.11006140765233821
2017-10-06,Paid,Preschool,79.0,0.07463391591875296
2017-10-06,Paid,Professional,82.0,0.07746811525743977
2017-10-06,Paid,Subject Learning,102.0,0.09636277751535191
2017-10-06,Paid,Teaching and Learning,64.0,0.06046291922531885
2017-10-06,Paid,Translating,109.0,0.10297590930562116
2017-10-06,Paid,Well-being,58.0,0.0547945205479452
2017-10-07,Free,Cognitive Development,123.0,0.12190287413280476
2017-10-07,Free,Education Management,116.0,0.11496531219028741
2017-10-07,Free,Licensing Exam,137.5,0.13627353815659068
2017-10-07,Free,Non-Education,101.0,0.10009910802775025
2017-10-07,Free,Parents,143.0,0.14172447968285432
2017-10-07,Free,Preschool,71.0,0.07036669970267592
2017-10-07,Free,Professional & Career,77.5,0.07680872150644202
2017-10-07,Free,Subject Learning,98.0,0.09712586719524281
2017-10-07,Free,Teaching and Learning,142.0,0.14073339940535184
2017-10-07,Paid,Cognitive Development,114.0,0.09472372247611134
2017-10-07,Paid,Education Management,80.0,0.06647278770253427
2017-10-07,Paid,Entertainment,116.0,0.0963855421686747
2017-10-07,Paid,Hobby,154.0,0.12796011632737847
2017-10-07,Paid,Licensing Exams,105.5,0.08766098878271708
2017-10-07,Paid,Parents,89.5,0.07436643124221022
2017-10-07,Paid,Preschool,81.0,0.06730369754881595
2017-10-07,Paid,Professional,71.0,0.05899459908599917
2017-10-07,Paid,Subject Learning,100.5,0.08350643955130868
2017-10-07,Paid,Teaching and Learning,103.5,0.08599916909015372
2017-10-07,Paid,Translating,117.5,0.09763190693809722
2017-10-07,Paid,Well-being,71.0,0.05899459908599917
2017-10-08,Free,Cognitive Development,138.0,0.13582677165354332
2017-10-08,Free,Education Management,106.0,0.10433070866141732
2017-10-08,Free,Licensing Exam,138.0,0.13582677165354332
2017-10-08,Free,Non-Education,97.0,0.09547244094488189
2017-10-08,Free,Parents,137.0,0.13484251968503938
2017-10-08,Free,Preschool,77.5,0.07627952755905512
2017-10-08,Free,Professional & Career,85.0,0.08366141732283465
2017-10-08,Free,Subject Learning,100.0,0.0984251968503937
2017-10-08,Free,Teaching and Learning,137.5,0.13533464566929135
2017-10-08,Paid,Cognitive Development,111.0,0.09818664307828394
2017-10-08,Paid,Education Management,50.0,0.044228217602830605
2017-10-08,Paid,Entertainment,109.5,0.09685979655019902
2017-10-08,Paid,Hobby,161.0,0.14241486068111456
2017-10-08,Paid,Licensing Exams,111.0,0.09818664307828394
2017-10-08,Paid,Parents,47.0,0.04157452454666077
2017-10-08,Paid,Preschool,75.0,0.06634232640424591
2017-10-08,Paid,Professional,92.0,0.08137992038920831
2017-10-08,Paid,Subject Learning,96.0,0.08491817779743477
2017-10-08,Paid,Teaching and Learning,128.0,0.11322423706324636
2017-10-08,Paid,Translating,95.0,0.08403361344537816
2017-10-08,Paid,Well-being,55.0,0.048651039363113664
2017-10-09,Free,Cognitive Development,138.0,0.133076181292189
2017-10-09,Free,Education Management,117.0,0.1128254580520733
2017-10-09,Free,Licensing Exam,140.5,0.13548698167791706
2017-10-09,Free,Non-Education,100.0,0.09643201542912247
2017-10-09,Free,Parents,138.0,0.133076181292189
2017-10-09,Free,Preschool,74.0,0.07135969141755062
2017-10-09,Free,Professional & Career,99.0,0.09546769527483125
2017-10-09,Free,Subject Learning,100.0,0.09643201542912247
2017-10-09,Free,Teaching and Learning,130.5,0.12584378013500483
2017-10-09,Paid,Cognitive Development,37.0,0.03202077022933795
2017-10-09,Paid,Education Management,79.0,0.0683686715707486
2017-10-09,Paid,Entertainment,125.0,0.1081782778018174
2017-10-09,Paid,Hobby,152.0,0.13154478580700996
2017-10-09,Paid,Licensing Exams,107.0,0.09260060579835569
2017-10-09,Paid,Parents,61.0,0.05279099956728689
2017-10-09,Paid,Preschool,77.0,0.06663781912591951
2017-10-09,Paid,Professional,88.0,0.07615750757247945
2017-10-09,Paid,Subject Learning,90.5,0.0783210731285158
2017-10-09,Paid,Teaching and Learning,138.0,0.1194288186932064
2017-10-09,Paid,Translating,112.0,0.09692773691042839
2017-10-09,Paid,Well-being,89.0,0.07702293379489399
2017-10-10,Free,Cognitive Development,132.5,0.1280193236714976
2017-10-10,Free,Education Management,127.0,0.12270531400966184
2017-10-10,Free,Licensing Exam,139.0,0.13429951690821257
2017-10-10,Free,Non-Education,99.0,0.09565217391304348
2017-10-10,Free,Parents,126.5,0.12222222222222222
2017-10-10,Free,Preschool,75.0,0.07246376811594203
2017-10-10,Free,Professional & Career,101.0,0.09758454106280193
2017-10-10,Free,Subject Learning,100.0,0.0966183574879227
2017-10-10,Free,Teaching and Learning,135.0,0.13043478260869565
2017-10-10,Paid,Cognitive Development,23.0,0.02090909090909091
2017-10-10,Paid,Education Management,121.0,0.11
2017-10-10,Paid,Entertainment,123.5,0.11227272727272727
2017-10-10,Paid,Hobby,143.0,0.13
2017-10-10,Paid,Licensing Exams,105.0,0.09545454545454546
2017-10-10,Paid,Parents,57.0,0.05181818181818182
2017-10-10,Paid,Preschool,81.5,0.0740909090909091
2017-10-10,Paid,Professional,52.0,0.04727272727272727
2017-10-10,Paid,Subject Learning,91.0,0.08272727272727273
2017-10-10,Paid,Teaching and Learning,144.0,0.13090909090909092
2017-10-10,Paid,Translating,80.0,0.07272727272727272
2017-10-10,Paid,Well-being,79.0,0.07181818181818182
2017-10-11,Free,Cognitive Development,130.5,0.1278158667972576
2017-10-11,Free,Education Management,118.5,0.11606268364348678
2017-10-11,Free,Licensing Exam,132.0,0.12928501469147893
2017-10-11,Free,Non-Education,102.0,0.09990205680705191
2017-10-11,Free,Parents,131.0,0.12830558276199805
2017-10-11,Free,Preschool,75.5,0.07394711067580803
2017-10-11,Free,Professional & Career,95.5,0.09353574926542606
2017-10-11,Free,Subject Learning,100.0,0.0979431929480901
2017-10-11,Free,Teaching and Learning,136.0,0.13320274240940255
2017-10-11,Paid,Cognitive Development,2.0,0.0017817371937639199
2017-10-11,Paid,Education Management,81.0,0.07216035634743875
2017-10-11,Paid,Entertainment,113.0,0.10066815144766147
2017-10-11,Paid,Hobby,144.0,0.12828507795100222
2017-10-11,Paid,Licensing Exams,112.0,0.09977728285077951
2017-10-11,Paid,Parents,130.0,0.11581291759465479
2017-10-11,Paid,Preschool,83.0,0.07394209354120267
2017-10-11,Paid,Professional,62.0,0.055233853006681516
2017-10-11,Paid,Subject Learning,96.0,0.08552338530066815
2017-10-11,Paid,Teaching and Learning,115.0,0.10244988864142539
2017-10-11,Paid,Translating,50.5,0.04498886414253898
2017-10-11,Paid,Well-being,134.0,0.11937639198218263
2017-10-12,Free,Cognitive Development,131.0,0.129064039408867
2017-10-12,Free,Education Management,94.0,0.09261083743842365
2017-10-12,Free,Licensing Exam,132.5,0.13054187192118227
2017-10-12,Free,Non-Education,102.0,0.10049261083743842
2017-10-12,Free,Parents,140.0,0.13793103448275862
2017-10-12,Free,Preschool,78.0,0.07684729064039408
2017-10-12,Free,Professional & Career,100.0,0.09852216748768473
2017-10-12,Free,Subject Learning,98.0,0.09655172413793103
2017-10-12,Free,Teaching and Learning,139.5,0.1374384236453202
2017-10-12,Paid,Education Management,91.0,0.08687350835322195
2017-10-12,Paid,Entertainment,101.0,0.0964200477326969
2017-10-12,Paid,Hobby,146.0,0.13937947494033412
2017-10-12,Paid,Licensing Exams,117.5,0.11217183770883055
2017-10-12,Paid,Parents,33.0,0.031503579952267304
2017-10-12,Paid,Preschool,72.0,0.06873508353221958
2017-10-12,Paid,Professional,74.0,0.07064439140811456
2017-10-12,Paid,Subject Learning,96.0,0.09164677804295943
2017-10-12,Paid,Teaching and Learning,120.0,0.11455847255369929
2017-10-12,Paid,Translating,67.0,0.0639618138424821
2017-10-12,Paid,Well-being,130.0,0.12410501193317422
2017-10-13,Free,Cognitive Development,134.0,0.13300248138957815
2017-10-13,Free,Education Management,112.0,0.11116625310173697
2017-10-13,Free,Licensing Exam,136.5,0.13548387096774195
2017-10-13,Free,Non-Education,100.0,0.09925558312655088
2017-10-13,Free,Parents,130.0,0.12903225806451613
2017-10-13,Free,Preschool,72.5,0.07196029776674938
2017-10-13,Free,Professional & Career,87.5,0.08684863523573201
2017-10-13,Free,Subject Learning,99.0,0.09826302729528535
2017-10-13,Free,Teaching and Learning,136.0,0.1349875930521092
2017-10-13,Paid,Education Management,76.5,0.07445255474452554
2017-10-13,Paid,Entertainment,110.0,0.1070559610705596
2017-10-13,Paid,Hobby,151.0,0.14695863746958637
2017-10-13,Paid,Licensing Exams,107.0,0.10413625304136254
2017-10-13,Paid,Parents,35.0,0.0340632603406326
2017-10-13,Paid,Preschool,78.0,0.07591240875912408
2017-10-13,Paid,Professional,101.5,0.09878345498783454
2017-10-13,Paid,Subject Learning,88.5,0.08613138686131387
2017-10-13,Paid,Teaching and Learning,89.0,0.08661800486618004
2017-10-13,Paid,Translating,101.0,0.09829683698296837
2017-10-13,Paid,Well-being,90.0,0.08759124087591241
2017-10-14,Free,Cognitive Development,134.0,0.13182488932611905
2017-10-14,Free,Education Management,112.0,0.11018199704869651
2017-10-14,Free,Licensing Exam,131.5,0.1293654697491392
2017-10-14,Free,Non-Education,104.0,0.10231185440236104
2017-10-14,Free,Parents,128.0,0.12592228234136743
2017-10-14,Free,Preschool,76.0,0.07476635514018691
2017-10-14,Free,Professional & Career,92.0,0.09050664043285785
2017-10-14,Free,Subject Learning,100.0,0.09837678307919331
2017-10-14,Free,Teaching and Learning,139.0,0.1367437284800787
2017-10-14,Paid,Education Management,78.0,0.07453416149068323
2017-10-14,Paid,Entertainment,120.0,0.11466794075489728
2017-10-14,Paid,Hobby,140.0,0.13377926421404682
2017-10-14,Paid,Licensing Exams,115.0,0.10989010989010989
2017-10-14,Paid,Parents,39.0,0.037267080745341616
2017-10-14,Paid,Preschool,77.5,0.0740563784042045
2017-10-14,Paid,Professional,75.0,0.0716674629718108
2017-10-14,Paid,Subject Learning,84.0,0.0802675585284281
2017-10-14,Paid,Teaching and Learning,76.5,0.07310081223124701
2017-10-14,Paid,Translating,111.5,0.10654562828475872
2017-10-14,Paid,Well-being,130.0,0.12422360248447205
2017-10-15,Free,Cognitive Development,134.0,0.13098729227761485
2017-10-15,Free,Education Management,125.5,0.12267839687194526
2017-10-15,Free,Licensing Exam,134.0,0.13098729227761485
2017-10-15,Free,Non-Education,103.0,0.10068426197458455
2017-10-15,Free,Parents,130.0,0.1270772238514174
2017-10-15,Free,Preschool,75.5,0.07380254154447703
2017-10-15,Free,Professional & Career,85.0,0.08308895405669599
2017-10-15,Free,Subject Learning,99.5,0.09726295210166178
2017-10-15,Free,Teaching and Learning,136.5,0.13343108504398826
2017-10-15,Paid,Education Management,74.0,0.06883720930232558
2017-10-15,Paid,Entertainment,118.0,0.10976744186046512
2017-10-15,Paid,Hobby,150.5,0.14
2017-10-15,Paid,Licensing Exams,112.0,0.10418604651162791
2017-10-15,Paid,Parents,65.0,0.06046511627906977
2017-10-15,Paid,Preschool,95.0,0.08837209302325581
2017-10-15,Paid,Professional,55.5,0.05162790697674419
2017-10-15,Paid,Subject Learning,87.5,0.08139534883720931
2017-10-15,Paid,Teaching and Learning,103.5,0.09627906976744185
2017-10-15,Paid,Translating,93.0,0.08651162790697674
2017-10-15,Paid,Well-being,121.0,0.11255813953488372
2017-10-16,Free,Cognitive Development,135.0,0.1323529411764706
2017-10-16,Free,Education Management,129.0,0.1264705882352941
2017-10-16,Free,Licensing Exam,130.0,0.12745098039215685
2017-10-16,Free,Non-Education,102.0,0.1
2017-10-16,Free,Parents,133.0,0.1303921568627451
2017-10-16,Free,Preschool,85.5,0.0838235294117647
2017-10-16,Free,Professional & Career,80.0,0.0784313725490196
2017-10-16,Free,Subject Learning,99.0,0.09705882352941177
2017-10-16,Free,Teaching and Learning,126.5,0.12401960784313726
2017-10-16,Paid,Education Management,103.0,0.09749171793658305
2017-10-16,Paid,Entertainment,120.0,0.11358258400378608
2017-10-16,Paid,Hobby,148.0,0.14008518693800284
2017-10-16,Paid,Licensing Exams,114.0,0.10790345480359678
2017-10-16,Paid,Parents,80.0,0.07572172266919072
2017-10-16,Paid,Preschool,94.5,0.08944628490298154
2017-10-16,Paid,Professional,36.0,0.034074775201135825
2017-10-16,Paid,Subject Learning,88.0,0.0832938949361098
2017-10-16,Paid,Teaching and Learning,90.0,0.08518693800283957
2017-10-16,Paid,Translating,86.5,0.08187411263606247
2017-10-16,Paid,Well-being,96.5,0.09133932796971131
2017-10-17,Free,Cognitive Development,133.0,0.13333333333333333
2017-10-17,Free,Education Management,126.0,0.12631578947368421
2017-10-17,Free,Licensing Exam,124.0,0.12431077694235589
2017-10-17,Free,Non-Education,107.0,0.10726817042606517
2017-10-17,Free,Parents,124.0,0.12431077694235589
2017-10-17,Free,Preschool,80.5,0.08070175438596491
2017-10-17,Free,Professional & Career,78.0,0.07819548872180451
2017-10-17,Free,Subject Learning,100.0,0.10025062656641603
2017-10-17,Free,Teaching and Learning,125.0,0.12531328320802004
2017-10-17,Paid,Education Management,94.0,0.08855393311351861
2017-10-17,Paid,Entertainment,122.5,0.11540273198304286
2017-10-17,Paid,Hobby,156.0,0.14696184644371174
2017-10-17,Paid,Licensing Exams,110.0,0.10362694300518134
2017-10-17,Paid,Parents,77.0,0.07253886010362694
2017-10-17,Paid,Preschool,92.5,0.08714083843617522
2017-10-17,Paid,Professional,79.0,0.07442298634008479
2017-10-17,Paid,Subject Learning,89.0,0.083843617522374
2017-10-17,Paid,Teaching and Learning,77.5,0.0730098916627414
2017-10-17,Paid,Translating,91.0,0.08572774375883184
2017-10-17,Paid,Well-being,73.0,0.06877060763071126
2017-10-18,Free,Cognitive Development,128.0,0.12761714855433698
2017-10-18,Free,Education Management,118.0,0.11764705882352941
2017-10-18,Free,Licensing Exam,130.0,0.1296111665004985
2017-10-18,Free,Non-Education,111.0,0.1106679960119641
2017-10-18,Free,Parents,128.0,0.12761714855433698
2017-10-18,Free,Preschool,77.0,0.07676969092721835
2017-10-18,Free,Professional & Career,82.0,0.08175473579262213
2017-10-18,Free,Subject Learning,98.0,0.09770687936191426
2017-10-18,Free,Teaching and Learning,131.0,0.13060817547357925
2017-10-18,Paid,Education Management,77.0,0.07468477206595538
2017-10-18,Paid,Entertainment,119.0,0.11542192046556742
2017-10-18,Paid,Hobby,158.0,0.15324927255092144
2017-10-18,Paid,Licensing Exams,111.0,0.10766246362754607
2017-10-18,Paid,Parents,53.0,0.05140640155189137
2017-10-18,Paid,Preschool,89.0,0.0863239573229874
2017-10-18,Paid,Professional,80.5,0.07807953443258972
2017-10-18,Paid,Subject Learning,90.0,0.08729388942774007
2017-10-18,Paid,Teaching and Learning,117.0,0.11348205625606207
2017-10-18,Paid,Translating,85.5,0.08292919495635305
2017-10-18,Paid,Well-being,51.0,0.049466537342386034
2017-10-19,Free,Cognitive Development,118.0,0.11776447105788423
2017-10-19,Free,Education Management,123.0,0.12275449101796407
2017-10-19,Free,Licensing Exam,133.0,0.13273453093812376
2017-10-19,Free,Non-Education,110.0,0.10978043912175649
2017-10-19,Free,Parents,127.0,0.12674650698602793
2017-10-19,Free,Preschool,72.5,0.07235528942115768
2017-10-19,Free,Professional & Career,93.0,0.09281437125748503
2017-10-19,Free,Subject Learning,98.5,0.09830339321357286
2017-10-19,Free,Teaching and Learning,127.0,0.12674650698602793
2017-10-19,Paid,Education Management,91.0,0.09252669039145907
2017-10-19,Paid,Entertainment,114.5,0.11642094560244026
2017-10-19,Paid,Hobby,151.0,0.15353329944077276
2017-10-19,Paid,Licensing Exams,121.0,0.12302999491611591
2017-10-19,Paid,Parents,47.0,0.04778851042196238
2017-10-19,Paid,Preschool,80.0,0.0813421453990849
2017-10-19,Paid,Professional,77.5,0.0788002033553635
2017-10-19,Paid,Subject Learning,90.0,0.09150991357397051
2017-10-19,Paid,Teaching and Learning,72.0,0.07320793085917641
2017-10-19,Paid,Translating,89.5,0.09100152516522624
2017-10-19,Paid,Well-being,50.0,0.05083884087442806
2017-10-20,Free,Cognitive Development,120.0,0.11764705882352941
2017-10-20,Free,Education Management,121.0,0.11862745098039215
2017-10-20,Free,Licensing Exam,137.0,0.13431372549019607
2017-10-20,Free,Non-Education,112.0,0.10980392156862745
2017-10-20,Free,Parents,131.5,0.128921568627451
2017-10-20,Free,Preschool,71.5,0.07009803921568628
2017-10-20,Free,Professional & Career,100.0,0.09803921568627451
2017-10-20,Free,Subject Learning,98.0,0.09607843137254903
2017-10-20,Free,Teaching and Learning,129.0,0.1264705882352941
2017-10-20,Paid,Education Management,77.0,0.08489525909592062
2017-10-20,Paid,Entertainment,111.0,0.12238147739801543
2017-10-20,Paid,Hobby,143.0,0.15766262403528114
2017-10-20,Paid,Licensing Exams,117.5,0.12954796030871002
2017-10-20,Paid,Parents,38.5,0.04244762954796031
2017-10-20,Paid,Preschool,73.5,0.08103638368246968
2017-10-20,Paid,Professional,53.5,0.05898566703417861
2017-10-20,Paid,Subject Learning,91.0,0.10033076074972437
2017-10-20,Paid,Teaching and Learning,76.0,0.08379272326350606
2017-10-20,Paid,Translating,97.0,0.10694597574421169
2017-10-20,Paid,Well-being,29.0,0.03197353914002205
2017-10-21,Free,Cognitive Development,112.0,0.1095890410958904
2017-10-21,Free,Education Management,126.0,0.1232876712328767
2017-10-21,Free,Licensing Exam,137.0,0.13405088062622308
2017-10-21,Free,Non-Education,108.0,0.10567514677103718
2017-10-21,Free,Parents,132.5,0.12964774951076322
2017-10-21,Free,Preschool,80.5,0.07876712328767123
2017-10-21,Free,Professional & Career,94.0,0.09197651663405088
2017-10-21,Free,Subject Learning,100.0,0.09784735812133072
2017-10-21,Free,Teaching and Learning,132.0,0.12915851272015655
2017-10-21,Paid,Education Management,101.0,0.10930735930735931
2017-10-21,Paid,Entertainment,120.0,0.12987012987012986
2017-10-21,Paid,Hobby,148.0,0.16017316017316016
