month,app_type,classification,score_borda,relative_score
2018-11-01,Free,Teaching and Learning,129.0,0.13217213114754098
2018-11-01,Paid,Cognitive Development,72.0,0.06266318537859007
2018-11-01,Paid,Education Management,92.0,0.08006962576153177
2018-11-01,Paid,Entertainment,107.0,0.09312445604873804
2018-11-01,Paid,Hobby,135.0,0.1174934725848564
2018-11-01,Paid,Licensing Exams,114.0,0.09921671018276762
2018-11-01,Paid,Parents,119.5,0.10400348128807659
2018-11-01,Paid,Preschool,84.0,0.0731070496083551
2018-11-01,Paid,Professional,72.5,0.06309834638816363
2018-11-01,Paid,Subject Learning,93.0,0.08093994778067885
2018-11-01,Paid,Teaching and Learning,116.0,0.10095735422106179
2018-11-01,Paid,Translating,89.0,0.07745865970409051
2018-11-01,Paid,Well-being,55.0,0.047867711053089644
2018-12-01,Free,Cognitive Development,100.0,0.10335917312661498
2018-12-01,Free,Education Management,118.0,0.12196382428940568
2018-12-01,Free,Licensing Exam,122.0,0.12609819121447027
2018-12-01,Free,Non-Education,101.0,0.10439276485788114
2018-12-01,Free,Parents,141.0,0.14573643410852713
2018-12-01,Free,Preschool,99.0,0.10232558139534884
2018-12-01,Free,Professional & Career,64.5,0.06666666666666667
2018-12-01,Free,Subject Learning,96.0,0.09922480620155039
2018-12-01,Free,Teaching and Learning,126.0,0.13023255813953488
2018-12-01,Paid,Cognitive Development,70.0,0.0599058622165169
2018-12-01,Paid,Education Management,100.0,0.08557980316645272
2018-12-01,Paid,Entertainment,115.0,0.09841677364142062
2018-12-01,Paid,Hobby,142.0,0.12152332049636286
2018-12-01,Paid,Licensing Exams,112.0,0.09584937954642704
2018-12-01,Paid,Parents,141.0,0.12066752246469833
2018-12-01,Paid,Preschool,90.0,0.07702182284980745
2018-12-01,Paid,Professional,77.0,0.0658964484381686
2018-12-01,Paid,Subject Learning,95.0,0.08130081300813008
2018-12-01,Paid,Teaching and Learning,77.0,0.0658964484381686
2018-12-01,Paid,Translating,90.5,0.07744972186563971
2018-12-01,Paid,Well-being,59.0,0.050492083868207104
2019-01-01,Free,Cognitive Development,105.0,0.10903426791277258
2019-01-01,Free,Education Management,112.0,0.11630321910695743
2019-01-01,Free,Licensing Exam,133.0,0.13811007268951195
2019-01-01,Free,Non-Education,92.0,0.09553478712357218
2019-01-01,Free,Parents,133.0,0.13811007268951195
2019-01-01,Free,Preschool,99.0,0.102803738317757
2019-01-01,Free,Professional & Career,61.0,0.06334371754932502
2019-01-01,Free,Subject Learning,97.0,0.10072689511941849
2019-01-01,Free,Teaching and Learning,131.0,0.1360332294911734
2019-01-01,Paid,Cognitive Development,101.0,0.08413161182840483
2019-01-01,Paid,Education Management,107.0,0.08912952936276551
2019-01-01,Paid,Entertainment,118.0,0.0982923781757601
2019-01-01,Paid,Hobby,130.0,0.10828821324448147
2019-01-01,Paid,Licensing Exams,112.0,0.09329446064139942
2019-01-01,Paid,Parents,114.0,0.09496043315285298
2019-01-01,Paid,Preschool,84.0,0.06997084548104957
2019-01-01,Paid,Professional,90.5,0.07538525614327364
2019-01-01,Paid,Subject Learning,92.0,0.07663473552686381
2019-01-01,Paid,Teaching and Learning,79.0,0.06580591420241566
2019-01-01,Paid,Translating,91.0,0.07580174927113703
2019-01-01,Paid,Well-being,82.0,0.068304872969596
2019-02-01,Free,Cognitive Development,110.0,0.11230219499744767
2019-02-01,Free,Education Management,120.0,0.1225114854517611
2019-02-01,Free,Licensing Exam,135.0,0.13782542113323124
2019-02-01,Free,Non-Education,95.0,0.09698825931597754
2019-02-01,Free,Parents,136.5,0.13935681470137826
2019-02-01,Free,Preschool,96.0,0.09800918836140889
2019-02-01,Free,Professional & Career,59.0,0.06023481368044921
2019-02-01,Free,Subject Learning,95.0,0.09698825931597754
2019-02-01,Free,Teaching and Learning,133.0,0.13578356304236855
2019-02-01,Paid,Cognitive Development,58.5,0.05138339920948617
2019-02-01,Paid,Education Management,107.0,0.09398331137461573
2019-02-01,Paid,Entertainment,107.0,0.09398331137461573
2019-02-01,Paid,Hobby,128.5,0.11286780851998243
2019-02-01,Paid,Licensing Exams,117.0,0.10276679841897234
2019-02-01,Paid,Parents,131.0,0.11506368028107158
2019-02-01,Paid,Preschool,83.0,0.07290294246815986
2019-02-01,Paid,Professional,77.0,0.06763285024154589
2019-02-01,Paid,Subject Learning,93.0,0.08168642951251646
2019-02-01,Paid,Teaching and Learning,76.0,0.06675450153711024
2019-02-01,Paid,Translating,91.0,0.07992973210364515
2019-02-01,Paid,Well-being,69.5,0.06104523495827844
2019-03-01,Free,Cognitive Development,121.0,0.12124248496993988
2019-03-01,Free,Education Management,111.0,0.11122244488977956
2019-03-01,Free,Licensing Exam,133.0,0.13326653306613226
2019-03-01,Free,Non-Education,93.0,0.09318637274549098
2019-03-01,Free,Parents,132.0,0.13226452905811623
2019-03-01,Free,Preschool,104.0,0.10420841683366733
2019-03-01,Free,Professional & Career,73.0,0.07314629258517034
2019-03-01,Free,Subject Learning,97.0,0.09719438877755511
2019-03-01,Free,Teaching and Learning,134.0,0.1342685370741483
2019-03-01,Paid,Cognitive Development,75.0,0.06297229219143577
2019-03-01,Paid,Education Management,111.0,0.09319899244332494
2019-03-01,Paid,Entertainment,116.0,0.09739714525608732
2019-03-01,Paid,Hobby,126.0,0.10579345088161209
2019-03-01,Paid,Licensing Exams,120.0,0.10075566750629723
2019-03-01,Paid,Parents,133.0,0.11167086481947942
2019-03-01,Paid,Preschool,84.0,0.07052896725440806
2019-03-01,Paid,Professional,88.0,0.07388748950461797
2019-03-01,Paid,Subject Learning,99.0,0.08312342569269521
2019-03-01,Paid,Teaching and Learning,79.0,0.06633081444164568
2019-03-01,Paid,Translating,93.0,0.07808564231738035
2019-03-01,Paid,Well-being,67.0,0.056255247691015954
2019-04-01,Free,Cognitive Development,115.0,0.11806981519507187
2019-04-01,Free,Education Management,100.0,0.1026694045174538
2019-04-01,Free,Licensing Exam,130.0,0.13347022587268995
2019-04-01,Free,Non-Education,104.0,0.10677618069815195
2019-04-01,Free,Parents,121.0,0.12422997946611909
2019-04-01,Free,Preschool,101.0,0.10369609856262833
2019-04-01,Free,Professional & Career,77.0,0.07905544147843943
2019-04-01,Free,Subject Learning,98.0,0.10061601642710473
2019-04-01,Free,Teaching and Learning,128.0,0.13141683778234087
2019-04-01,Paid,Cognitive Development,81.0,0.06905370843989769
2019-04-01,Paid,Education Management,100.0,0.08525149190110827
2019-04-01,Paid,Entertainment,113.0,0.09633418584825235
2019-04-01,Paid,Hobby,126.0,0.10741687979539642
2019-04-01,Paid,Licensing Exams,115.0,0.09803921568627451
2019-04-01,Paid,Parents,126.0,0.10741687979539642
2019-04-01,Paid,Preschool,77.0,0.06564364876385337
2019-04-01,Paid,Professional,105.0,0.08951406649616368
2019-04-01,Paid,Subject Learning,87.0,0.0741687979539642
2019-04-01,Paid,Teaching and Learning,76.0,0.06479113384484228
2019-04-01,Paid,Translating,91.0,0.07757885763000852
2019-04-01,Paid,Well-being,76.0,0.06479113384484228
2019-05-01,Free,Cognitive Development,135.0,0.13513513513513514
2019-05-01,Free,Education Management,104.0,0.1041041041041041
2019-05-01,Free,Licensing Exam,134.0,0.13413413413413414
2019-05-01,Free,Non-Education,109.0,0.1091091091091091
2019-05-01,Free,Parents,123.0,0.12312312312312312
2019-05-01,Free,Preschool,96.0,0.0960960960960961
2019-05-01,Free,Professional & Career,80.0,0.08008008008008008
2019-05-01,Free,Subject Learning,95.0,0.09509509509509509
2019-05-01,Free,Teaching and Learning,123.0,0.12312312312312312
2019-05-01,Paid,Cognitive Development,30.0,0.02902757619738752
2019-05-01,Paid,Education Management,102.0,0.09869375907111756
2019-05-01,Paid,Entertainment,115.0,0.11127237542331882
2019-05-01,Paid,Hobby,123.0,0.11901306240928883
2019-05-01,Paid,Licensing Exams,116.0,0.11223996129656506
2019-05-01,Paid,Parents,90.0,0.08708272859216255
2019-05-01,Paid,Preschool,76.0,0.07353652636671505
2019-05-01,Paid,Professional,70.0,0.06773101112723755
2019-05-01,Paid,Subject Learning,89.0,0.08611514271891631
2019-05-01,Paid,Teaching and Learning,64.0,0.061925495887760036
2019-05-01,Paid,Translating,88.0,0.08514755684567005
2019-05-01,Paid,Well-being,70.5,0.06821480406386067
2019-06-01,Free,Cognitive Development,140.0,0.1395117090184355
2019-06-01,Free,Education Management,101.0,0.10064773293472845
2019-06-01,Free,Licensing Exam,132.0,0.13153961136023917
2019-06-01,Free,Non-Education,107.0,0.10662680617837568
2019-06-01,Free,Parents,125.0,0.1245640259093174
2019-06-01,Free,Preschool,94.0,0.09367214748380667
2019-06-01,Free,Professional & Career,82.0,0.0817140009965122
2019-06-01,Free,Subject Learning,95.0,0.09466865969108122
2019-06-01,Free,Teaching and Learning,127.5,0.12705530642750373
2019-06-01,Paid,Cognitive Development,57.5,0.05175517551755175
2019-06-01,Paid,Education Management,83.0,0.0747074707470747
2019-06-01,Paid,Entertainment,126.0,0.11341134113411341
2019-06-01,Paid,Hobby,121.0,0.10891089108910891
2019-06-01,Paid,Licensing Exams,116.0,0.10441044104410441
2019-06-01,Paid,Parents,134.0,0.12061206120612061
2019-06-01,Paid,Preschool,87.0,0.0783078307830783
2019-06-01,Paid,Professional,67.0,0.06030603060306031
2019-06-01,Paid,Subject Learning,90.0,0.081008100810081
2019-06-01,Paid,Teaching and Learning,71.0,0.0639063906390639
2019-06-01,Paid,Translating,88.5,0.07965796579657966
2019-06-01,Paid,Well-being,70.0,0.063006300630063
2019-07-01,Free,Cognitive Development,138.0,0.14234141309953585
2019-07-01,Free,Education Management,80.0,0.08251676121712223
2019-07-01,Free,Licensing Exam,129.0,0.1330582774626096
2019-07-01,Free,Non-Education,109.0,0.11242908715832904
2019-07-01,Free,Parents,125.0,0.12893243940175347
2019-07-01,Free,Preschool,106.0,0.10933470861268695
2019-07-01,Free,Professional & Career,75.0,0.07735946364105209
2019-07-01,Free,Subject Learning,94.0,0.09695719443011862
2019-07-01,Free,Teaching and Learning,113.5,0.11707065497679216
2019-07-01,Paid,Cognitive Development,76.0,0.06328059950041633
2019-07-01,Paid,Education Management,91.0,0.07577019150707744
2019-07-01,Paid,Entertainment,139.0,0.115736885928393
2019-07-01,Paid,Hobby,128.0,0.10657785179017486
2019-07-01,Paid,Licensing Exams,117.0,0.0974188176519567
2019-07-01,Paid,Parents,132.0,0.10990840965861781
2019-07-01,Paid,Preschool,88.0,0.07327227310574522
2019-07-01,Paid,Professional,68.0,0.05661948376353039
2019-07-01,Paid,Subject Learning,91.0,0.07577019150707744
2019-07-01,Paid,Teaching and Learning,83.0,0.06910907577019151
2019-07-01,Paid,Translating,95.0,0.0791007493755204
2019-07-01,Paid,Well-being,93.0,0.07743547044129892
2019-08-01,Free,Cognitive Development,150.0,0.14925373134328357
2019-08-01,Free,Education Management,113.0,0.11243781094527364
2019-08-01,Free,Licensing Exam,124.0,0.12338308457711443
2019-08-01,Free,Non-Education,108.0,0.10746268656716418
2019-08-01,Free,Parents,124.0,0.12338308457711443
2019-08-01,Free,Preschool,91.0,0.09054726368159204
2019-08-01,Free,Professional & Career,82.0,0.08159203980099503
2019-08-01,Free,Subject Learning,93.0,0.09253731343283582
2019-08-01,Free,Teaching and Learning,120.0,0.11940298507462686
2019-08-01,Paid,Cognitive Development,92.0,0.0757201646090535
2019-08-01,Paid,Education Management,114.0,0.09382716049382717
2019-08-01,Paid,Entertainment,140.0,0.11522633744855967
2019-08-01,Paid,Hobby,131.0,0.10781893004115227
2019-08-01,Paid,Licensing Exams,116.0,0.09547325102880659
2019-08-01,Paid,Parents,133.0,0.1094650205761317
2019-08-01,Paid,Preschool,88.0,0.07242798353909465
2019-08-01,Paid,Professional,51.0,0.04197530864197531
2019-08-01,Paid,Subject Learning,88.0,0.07242798353909465
2019-08-01,Paid,Teaching and Learning,85.0,0.06995884773662552
2019-08-01,Paid,Translating,99.0,0.08148148148148149
2019-08-01,Paid,Well-being,78.0,0.06419753086419754
2019-09-01,Free,Cognitive Development,148.0,0.14313346228239845
2019-09-01,Free,Education Management,126.0,0.1218568665377176
2019-09-01,Free,Licensing Exam,120.0,0.11605415860735009
2019-09-01,Free,Non-Education,96.0,0.09284332688588008
2019-09-01,Free,Parents,140.0,0.13539651837524178
2019-09-01,Free,Preschool,82.0,0.07930367504835589
2019-09-01,Free,Professional,6.0,0.005802707930367505
2019-09-01,Free,Professional & Career,88.0,0.0851063829787234
2019-09-01,Free,Subject Learning,92.0,0.08897485493230174
2019-09-01,Free,Teaching and Learning,136.0,0.13152804642166344
2019-09-01,Paid,Cognitive Development,97.5,0.08248730964467005
2019-09-01,Paid,Education Management,129.0,0.10913705583756345
2019-09-01,Paid,Entertainment,123.0,0.10406091370558376
2019-09-01,Paid,Hobby,124.0,0.10490693739424704
2019-09-01,Paid,Licensing Exams,121.0,0.10236886632825719
2019-09-01,Paid,Parents,104.0,0.08798646362098139
2019-09-01,Paid,Preschool,80.0,0.0676818950930626
2019-09-01,Paid,Professional,47.5,0.04018612521150592
2019-09-01,Paid,Subject Learning,97.0,0.08206429780033841
2019-09-01,Paid,Teaching and Learning,84.0,0.07106598984771574
2019-09-01,Paid,Translating,102.0,0.08629441624365482
2019-09-01,Paid,Well-being,73.0,0.06175972927241963
2019-10-01,Free,Cognitive Development,134.0,0.13320079522862824
2019-10-01,Free,Education Management,120.0,0.11928429423459244
2019-10-01,Free,Licensing Exam,121.0,0.12027833001988071
2019-10-01,Free,Non-Education,99.0,0.09840954274353876
2019-10-01,Free,Parents,136.0,0.13518886679920478
2019-10-01,Free,Preschool,84.0,0.08349900596421471
2019-10-01,Free,Professional & Career,82.0,0.08151093439363817
2019-10-01,Free,Subject Learning,93.0,0.09244532803180915
2019-10-01,Free,Teaching and Learning,137.0,0.13618290258449303
2019-10-01,Paid,Cognitive Development,107.5,0.08359253499222395
2019-10-01,Paid,Education Management,113.0,0.08786936236391912
2019-10-01,Paid,Entertainment,117.0,0.09097978227060653
2019-10-01,Paid,Hobby,134.0,0.104199066874028
2019-10-01,Paid,Licensing Exams,117.0,0.09097978227060653
2019-10-01,Paid,Parents,144.5,0.11236391912908243
2019-10-01,Paid,Preschool,89.0,0.06920684292379471
2019-10-01,Paid,Professional,88.0,0.06842923794712286
2019-10-01,Paid,Subject Learning,96.0,0.07465007776049767
2019-10-01,Paid,Teaching and Learning,114.0,0.08864696734059098
2019-10-01,Paid,Translating,97.0,0.07542768273716952
2019-10-01,Paid,Well-being,69.0,0.053654743390357695
2019-11-01,Free,Cognitive Development,144.0,0.140625
2019-11-01,Free,Education Management,115.0,0.1123046875
2019-11-01,Free,Licensing Exam,123.0,0.1201171875
2019-11-01,Free,Non-Education,95.0,0.0927734375
2019-11-01,Free,Parents,132.0,0.12890625
2019-11-01,Free,Preschool,91.0,0.0888671875
2019-11-01,Free,Professional & Career,92.0,0.08984375
2019-11-01,Free,Subject Learning,97.0,0.0947265625
2019-11-01,Free,Teaching and Learning,135.0,0.1318359375
2019-11-01,Paid,Cognitive Development,107.0,0.0886128364389234
2019-11-01,Paid,Education Management,118.0,0.09772256728778468
2019-11-01,Paid,Entertainment,116.0,0.09606625258799172
2019-11-01,Paid,Hobby,128.0,0.10600414078674948
2019-11-01,Paid,Licensing Exams,117.0,0.0968944099378882
2019-11-01,Paid,Parents,108.0,0.08944099378881988
2019-11-01,Paid,Preschool,87.0,0.07204968944099378
2019-11-01,Paid,Professional,87.5,0.07246376811594203
2019-11-01,Paid,Subject Learning,96.0,0.07950310559006211
2019-11-01,Paid,Teaching and Learning,94.0,0.07784679089026915
2019-11-01,Paid,Translating,85.0,0.07039337474120083
2019-11-01,Paid,Well-being,64.0,0.05300207039337474
2019-12-01,Free,Cognitive Development,123.0,0.12293853073463268
2019-12-01,Free,Education Management,108.0,0.10794602698650675
2019-12-01,Free,Licensing Exam,126.0,0.12593703148425786
2019-12-01,Free,Non-Education,96.0,0.095952023988006
2019-12-01,Free,Parents,132.0,0.13193403298350825
2019-12-01,Free,Preschool,104.0,0.10394802598700649
2019-12-01,Free,Professional & Career,85.5,0.08545727136431784
2019-12-01,Free,Subject Learning,98.0,0.09795102448775612
2019-12-01,Free,Teaching and Learning,128.0,0.127936031984008
2019-12-01,Paid,Cognitive Development,104.5,0.08502847843775427
2019-12-01,Paid,Education Management,106.0,0.08624898291293735
2019-12-01,Paid,Entertainment,123.0,0.1000813669650122
2019-12-01,Paid,Hobby,133.5,0.10862489829129374
2019-12-01,Paid,Licensing Exams,118.0,0.09601301871440195
2019-12-01,Paid,Parents,122.0,0.09926769731489016
2019-12-01,Paid,Preschool,90.0,0.07323026851098453
2019-12-01,Paid,Professional,84.5,0.06875508543531327
2019-12-01,Paid,Subject Learning,98.0,0.07973962571196094
2019-12-01,Paid,Teaching and Learning,88.0,0.07160292921074043
2019-12-01,Paid,Translating,97.0,0.07892595606183889
2019-12-01,Paid,Well-being,64.5,0.052481692432872255
2020-01-01,Free,Cognitive Development,135.0,0.13602015113350127
2020-01-01,Free,Education Management,101.0,0.1017632241813602
2020-01-01,Free,Licensing Exam,124.0,0.12493702770780857
2020-01-01,Free,Non-Education,94.0,0.0947103274559194
2020-01-01,Free,Parents,121.5,0.12241813602015113
2020-01-01,Free,Preschool,105.0,0.10579345088161209
2020-01-01,Free,Professional & Career,87.0,0.08765743073047859
2020-01-01,Free,Subject Learning,99.0,0.09974811083123426
2020-01-01,Free,Teaching and Learning,126.0,0.1269521410579345
2020-01-01,Paid,Cognitive Development,100.0,0.07870916961826052
2020-01-01,Paid,Education Management,120.0,0.09445100354191263
2020-01-01,Paid,Entertainment,123.0,0.09681227863046045
2020-01-01,Paid,Hobby,128.0,0.10074773711137347
2020-01-01,Paid,Licensing Exams,119.0,0.09366391184573003
2020-01-01,Paid,Parents,132.0,0.1038961038961039
2020-01-01,Paid,Preschool,87.0,0.06847697756788666
2020-01-01,Paid,Professional,96.5,0.0759543486816214
2020-01-01,Paid,Subject Learning,98.0,0.07713498622589532
2020-01-01,Paid,Teaching and Learning,101.0,0.07949626131444314
2020-01-01,Paid,Translating,95.0,0.0747737111373475
2020-01-01,Paid,Well-being,71.0,0.05588351042896497
2020-02-01,Free,Cognitive Development,134.0,0.12847555129434324
2020-02-01,Free,Education Management,100.0,0.09587727708533078
2020-02-01,Free,Licensing Exam,130.0,0.12464046021093
2020-02-01,Free,Non-Education,89.0,0.08533077660594439
2020-02-01,Free,Parents,131.0,0.12559923298178333
2020-02-01,Free,Preschool,111.0,0.10642377756471716
2020-02-01,Free,Professional,13.0,0.012464046021093002
2020-02-01,Free,Professional & Career,104.0,0.09971236816874401
2020-02-01,Free,Subject Learning,97.0,0.09300095877277086
2020-02-01,Free,Teaching and Learning,134.0,0.12847555129434324
2020-02-01,Paid,Cognitive Development,92.0,0.07232704402515723
2020-02-01,Paid,Education Management,141.0,0.11084905660377359
2020-02-01,Paid,Entertainment,133.0,0.10455974842767296
2020-02-01,Paid,Hobby,146.0,0.11477987421383648
2020-02-01,Paid,Licensing Exams,131.0,0.1029874213836478
2020-02-01,Paid,Parents,110.5,0.08687106918238993
2020-02-01,Paid,Preschool,86.0,0.06761006289308176
2020-02-01,Paid,Professional,96.5,0.07586477987421383
2020-02-01,Paid,Subject Learning,107.0,0.08411949685534591
2020-02-01,Paid,Teaching and Learning,99.0,0.07783018867924528
2020-02-01,Paid,Translating,65.0,0.05110062893081761
2020-02-01,Paid,Well-being,65.0,0.05110062893081761
2020-03-01,Free,Cognitive Development,126.0,0.12462908011869436
2020-03-01,Free,Education Management,112.0,0.11078140454995054
2020-03-01,Free,Licensing Exam,117.0,0.11572700296735905
2020-03-01,Free,Non-Education,92.0,0.09099901088031652
2020-03-01,Free,Parents,136.0,0.13452027695351138
2020-03-01,Free,Preschool,108.0,0.10682492581602374
2020-03-01,Free,Professional & Career,92.0,0.09099901088031652
2020-03-01,Free,Subject Learning,94.0,0.09297725024727992
2020-03-01,Free,Teaching and Learning,134.0,0.13254203758654798
2020-03-01,Paid,Cognitive Development,75.0,0.05884660651235779
2020-03-01,Paid,Education Management,125.0,0.09807767752059632
2020-03-01,Paid,Entertainment,137.0,0.10749313456257356
2020-03-01,Paid,Hobby,139.0,0.1090623774029031
2020-03-01,Paid,Licensing Exams,130.0,0.10200078462142016
2020-03-01,Paid,Parents,136.0,0.10670851314240878
2020-03-01,Paid,Preschool,95.0,0.0745390349156532
2020-03-01,Paid,Professional,74.5,0.0584542958022754
2020-03-01,Paid,Subject Learning,113.0,0.08866222047861906
2020-03-01,Paid,Teaching and Learning,107.0,0.08395449195763044
2020-03-01,Paid,Translating,78.0,0.0612004707728521
2020-03-01,Paid,Well-being,65.0,0.05100039231071008
2020-04-01,Free,Cognitive Development,121.0,0.12087912087912088
2020-04-01,Free,Education Management,109.0,0.1088911088911089
2020-04-01,Free,Licensing Exam,96.0,0.0959040959040959
2020-04-01,Free,Non-Education,104.0,0.1038961038961039
2020-04-01,Free,Parents,138.0,0.13786213786213786
2020-04-01,Free,Preschool,108.0,0.10789210789210789
2020-04-01,Free,Professional & Career,105.0,0.1048951048951049
2020-04-01,Free,Subject Learning,89.0,0.08891108891108891
2020-04-01,Free,Teaching and Learning,131.0,0.13086913086913088
2020-04-01,Paid,Cognitive Development,75.0,0.05980861244019139
2020-04-01,Paid,Education Management,101.0,0.08054226475279107
2020-04-01,Paid,Entertainment,160.0,0.12759170653907495
2020-04-01,Paid,Hobby,137.5,0.10964912280701754
2020-04-01,Paid,Licensing Exams,126.0,0.10047846889952153
2020-04-01,Paid,Parents,144.0,0.11483253588516747
2020-04-01,Paid,Preschool,98.0,0.07814992025518341
2020-04-01,Paid,Professional,43.0,0.0342902711323764
2020-04-01,Paid,Subject Learning,114.0,0.09090909090909091
2020-04-01,Paid,Teaching and Learning,100.0,0.07974481658692185
2020-04-01,Paid,Translating,72.0,0.05741626794258373
2020-04-01,Paid,Well-being,83.5,0.06658692185007975
2020-05-01,Free,Cognitive Development,112.0,0.11451942740286299
2020-05-01,Free,Education Management,90.0,0.09202453987730061
2020-05-01,Free,Licensing Exam,108.0,0.11042944785276074
2020-05-01,Free,Non-Education,107.0,0.10940695296523517
2020-05-01,Free,Parents,126.0,0.12883435582822086
2020-05-01,Free,Preschool,113.0,0.11554192229038855
2020-05-01,Free,Professional & Career,105.0,0.10736196319018405
2020-05-01,Free,Subject Learning,90.0,0.09202453987730061
2020-05-01,Free,Teaching and Learning,127.0,0.12985685071574643
2020-05-01,Paid,Cognitive Development,101.0,0.08258381030253475
2020-05-01,Paid,Education Management,75.0,0.06132461161079313
2020-05-01,Paid,Entertainment,163.0,0.13327882256745707
2020-05-01,Paid,Hobby,137.0,0.11201962387571546
2020-05-01,Paid,Licensing Exams,125.0,0.10220768601798855
2020-05-01,Paid,Parents,130.0,0.10629599345870809
2020-05-01,Paid,Preschool,88.0,0.07195421095666395
2020-05-01,Paid,Professional,69.0,0.056418642681929684
2020-05-01,Paid,Subject Learning,104.0,0.08503679476696648
2020-05-01,Paid,Teaching and Learning,81.0,0.06623058053965658
2020-05-01,Paid,Translating,65.0,0.053147996729354045
2020-05-01,Paid,Well-being,85.0,0.06950122649223221
2020-06-01,Free,Cognitive Development,109.0,0.11225540679711637
2020-06-01,Free,Education Management,91.0,0.0937178166838311
2020-06-01,Free,Licensing Exam,115.0,0.1184346035015448
2020-06-01,Free,Non-Education,107.0,0.1101956745623069
2020-06-01,Free,Parents,123.0,0.1266735324407827
2020-06-01,Free,Preschool,111.0,0.11431513903192585
2020-06-01,Free,Professional & Career,109.0,0.11225540679711637
2020-06-01,Free,Subject Learning,90.0,0.09268795056642637
2020-06-01,Free,Teaching and Learning,116.0,0.11946446961894953
2020-06-01,Paid,Cognitive Development,118.0,0.09915966386554621
2020-06-01,Paid,Education Management,106.5,0.08949579831932773
2020-06-01,Paid,Entertainment,157.0,0.1319327731092437
2020-06-01,Paid,Hobby,137.0,0.11512605042016806
2020-06-01,Paid,Licensing Exams,129.0,0.10840336134453782
2020-06-01,Paid,Parents,112.0,0.09411764705882353
2020-06-01,Paid,Preschool,77.0,0.06470588235294118
2020-06-01,Paid,Professional,58.0,0.04873949579831933
2020-06-01,Paid,Subject Learning,100.0,0.08403361344537816
2020-06-01,Paid,Teaching and Learning,70.0,0.058823529411764705
2020-06-01,Paid,Translating,80.5,0.06764705882352941
2020-06-01,Paid,Well-being,45.0,0.037815126050420166
2020-07-01,Free,Cognitive Development,97.0,0.10125260960334029
2020-07-01,Free,Education Management,93.0,0.09707724425887265
2020-07-01,Free,Licensing Exam,121.0,0.12630480167014613
2020-07-01,Free,Non-Education,116.0,0.12108559498956159
2020-07-01,Free,Parents,118.0,0.12317327766179541
2020-07-01,Free,Preschool,115.0,0.12004175365344467
2020-07-01,Free,Professional & Career,107.0,0.11169102296450939
2020-07-01,Free,Subject Learning,88.0,0.0918580375782881
2020-07-01,Free,Teaching and Learning,103.0,0.10751565762004175
2020-07-01,Paid,Cognitive Development,122.0,0.10234899328859061
2020-07-01,Paid,Education Management,93.0,0.07802013422818792
2020-07-01,Paid,Entertainment,160.0,0.1342281879194631
2020-07-01,Paid,Hobby,135.0,0.11325503355704698
2020-07-01,Paid,Licensing Exams,127.0,0.10654362416107382
2020-07-01,Paid,Parents,120.0,0.10067114093959731
2020-07-01,Paid,Preschool,74.0,0.06208053691275168
2020-07-01,Paid,Professional,98.0,0.08221476510067115
2020-07-01,Paid,Subject Learning,102.0,0.08557046979865772
2020-07-01,Paid,Teaching and Learning,58.0,0.04865771812080537
2020-07-01,Paid,Translating,61.0,0.051174496644295304
2020-07-01,Paid,Well-being,42.0,0.03523489932885906
2020-08-01,Free,Cognitive Development,100.0,0.10482180293501048
2020-08-01,Free,Education Management,106.0,0.1111111111111111
2020-08-01,Free,Licensing Exam,117.0,0.12264150943396226
2020-08-01,Free,Non-Education,124.0,0.129979035639413
2020-08-01,Free,Parents,121.0,0.12683438155136267
2020-08-01,Free,Preschool,100.0,0.10482180293501048
2020-08-01,Free,Professional & Career,92.0,0.09643605870020965
2020-08-01,Free,Subject Learning,84.0,0.0880503144654088
2020-08-01,Free,Teaching and Learning,110.0,0.11530398322851153
2020-08-01,Paid,Cognitive Development,131.0,0.10551751913008457
2020-08-01,Paid,Education Management,101.0,0.08135320177204994
2020-08-01,Paid,Entertainment,154.0,0.12404349577124446
2020-08-01,Paid,Hobby,140.0,0.11276681433749497
2020-08-01,Paid,Licensing Exams,130.0,0.10471204188481675
2020-08-01,Paid,Parents,137.5,0.11075312122432542
2020-08-01,Paid,Preschool,80.0,0.0644381796214257
2020-08-01,Paid,Professional,91.0,0.07329842931937172
2020-08-01,Paid,Subject Learning,104.0,0.08376963350785341
2020-08-01,Paid,Teaching and Learning,70.0,0.056383407168747485
2020-08-01,Paid,Translating,62.0,0.04993958920660491
2020-08-01,Paid,Well-being,41.0,0.03302456705598067
2020-09-01,Free,Cognitive Development,114.0,0.11764705882352941
2020-09-01,Free,Education Management,119.0,0.12280701754385964
2020-09-01,Free,Licensing Exam,112.0,0.11558307533539731
2020-09-01,Free,Non-Education,114.0,0.11764705882352941
2020-09-01,Free,Parents,133.0,0.13725490196078433
2020-09-01,Free,Preschool,89.0,0.09184726522187822
2020-09-01,Free,Professional & Career,79.0,0.08152734778121776
2020-09-01,Free,Subject Learning,87.0,0.08978328173374613
2020-09-01,Free,Teaching and Learning,122.0,0.1259029927760578
2020-09-01,Paid,Cognitive Development,120.0,0.10075566750629723
2020-09-01,Paid,Education Management,112.5,0.09445843828715365
2020-09-01,Paid,Entertainment,149.0,0.12510495382031905
2020-09-01,Paid,Hobby,128.0,0.10747271200671704
2020-09-01,Paid,Licensing Exams,132.0,0.11083123425692695
2020-09-01,Paid,Parents,119.0,0.09991603694374475
